temp,dew,humidity,solarradiation,windspeed,cloudcover,visibility,hour,day_of_week,month,conditions_Clear,conditions_Overcast,conditions_Partially cloudy,conditions_Rain,"conditions_Rain, Overcast","conditions_Rain, Partially cloudy",Solar Production (kWh)
53.4,48.6,83.76,0,4.2,90.1,9.9,0,6,12,False,True,False,False,False,False,0.01
53.2,48.4,83.69,0,3.0,95.0,9.8,1,6,12,False,True,False,False,False,False,0.0
51.5,47.7,86.68,0,0.0,100.0,9.9,2,6,12,False,True,False,False,False,False,0.01
50.6,46.9,86.96,0,4.1,90.1,9.8,3,6,12,False,True,False,False,False,False,0.0
49.5,46.7,90.17,0,5.6,29.9,8.5,4,6,12,False,False,True,False,False,False,0.01
47.6,44.9,90.13,0,5.2,80.6,8.7,5,6,12,False,False,True,False,False,False,0.01
47.5,44.7,90.18,0,6.2,12.0,8.0,6,6,12,True,False,False,False,False,False,0.0
45.7,43.8,93.27,0,4.1,0.0,6.3,7,6,12,True,False,False,False,False,False,0.31
46.0,44.7,94.93,31,3.0,0.0,5.8,8,6,12,True,False,False,False,False,False,2.12
51.8,47.6,85.64,151,0.3,24.1,8.1,9,6,12,False,False,True,False,False,False,1.79
56.5,48.5,74.66,157,3.5,18.1,9.8,10,6,12,True,False,False,False,False,False,2.52
60.5,49.7,67.61,251,0.6,0.0,9.9,11,6,12,True,False,False,False,False,False,3.81
62.6,49.7,62.73,380,3.6,0.0,9.9,12,6,12,True,False,False,False,False,False,3.53
65.3,47.8,53.17,384,4.4,0.0,9.9,13,6,12,True,False,False,False,False,False,2.14
65.3,46.3,50.17,277,4.3,27.2,9.9,14,6,12,False,False,True,False,False,False,1.08
65.2,47.8,53.36,158,5.8,88.6,9.9,15,6,12,False,False,True,False,False,False,0.44
64.3,47.9,55.18,58,3.4,77.1,9.9,16,6,12,False,False,True,False,False,False,0.05
59.9,48.7,66.45,16,4.3,0.0,9.9,17,6,12,True,False,False,False,False,False,0.01
58.6,48.7,69.39,0,5.2,0.0,9.9,18,6,12,True,False,False,False,False,False,0.0
57.6,49.7,74.86,0,6.1,0.0,9.9,19,6,12,True,False,False,False,False,False,0.01
57.4,50.7,78.4,0,5.0,0.0,9.9,20,6,12,True,False,False,False,False,False,0.0
56.3,50.7,81.44,0,3.2,0.0,9.8,21,6,12,True,False,False,False,False,False,0.01
53.7,49.7,86.28,0,0.3,0.0,9.8,22,6,12,True,False,False,False,False,False,0.01
51.0,47.8,88.59,0,5.5,0.0,9.8,23,6,12,True,False,False,False,False,False,0.0
48.0,46.2,93.16,0,4.1,0.0,8.6,0,0,12,True,False,False,False,False,False,0.01
47.2,45.1,92.46,0,3.0,5.0,6.5,1,0,12,True,False,False,False,False,False,0.0
47.0,45.0,92.43,0,2.9,13.1,4.2,2,0,12,True,False,False,False,False,False,0.01
46.1,44.1,92.72,0,4.5,0.0,4.2,3,0,12,True,False,False,False,False,False,0.0
44.3,42.4,93.04,0,0.1,1.4,3.5,4,0,12,True,False,False,False,False,False,0.01
44.1,43.1,96.18,0,2.9,0.0,4.2,5,0,12,True,False,False,False,False,False,0.01
45.1,43.1,92.64,0,0.0,2.7,6.7,6,0,12,True,False,False,False,False,False,0.0
43.2,42.3,96.44,0,2.9,1.0,5.2,7,0,12,True,False,False,False,False,False,0.06
44.1,42.4,93.46,14,2.9,1.8,4.9,8,0,12,True,False,False,False,False,False,0.44
47.4,46.6,97.0,74,2.5,80.0,1.6,9,0,12,False,False,True,False,False,False,2.04
50.4,48.7,94.07,157,0.0,98.7,1.5,10,0,12,False,True,False,False,False,False,4.17
56.9,50.0,77.6,226,3.4,28.3,5.6,11,0,12,False,False,True,False,False,False,4.46
60.3,51.0,71.34,436,3.4,0.0,9.9,12,0,12,True,False,False,False,False,False,3.49
64.0,51.0,62.57,350,3.9,0.0,9.9,13,0,12,True,False,False,False,False,False,3.23
64.0,51.0,62.57,355,4.9,0.0,9.9,14,0,12,True,False,False,False,False,False,2.22
64.8,51.0,60.89,261,6.8,0.0,9.9,15,0,12,True,False,False,False,False,False,0.96
64.0,51.0,62.64,139,5.7,0.0,9.9,16,0,12,True,False,False,False,False,False,0.08
59.1,48.9,69.06,30,3.1,0.0,9.9,17,0,12,True,False,False,False,False,False,0.01
56.0,47.3,72.45,0,0.0,0.0,9.9,18,0,12,True,False,False,False,False,False,0.0
54.0,48.0,80.29,0,0.1,0.0,9.9,19,0,12,True,False,False,False,False,False,0.01
51.7,47.9,86.56,0,0.0,0.0,9.9,20,0,12,True,False,False,False,False,False,0.0
49.9,47.0,89.73,0,0.0,0.0,9.8,21,0,12,True,False,False,False,False,False,0.01
47.9,45.1,89.95,0,3.4,0.0,9.6,22,0,12,True,False,False,False,False,False,0.01
47.8,46.0,93.52,0,2.9,0.0,7.8,23,0,12,True,False,False,False,False,False,0.0
46.0,44.7,95.46,0,0.5,0.0,3.9,0,1,12,True,False,False,False,False,False,0.01
44.2,43.1,96.07,0,0.5,0.0,5.0,1,1,12,True,False,False,False,False,False,0.0
43.9,43.0,96.56,0,0.3,0.0,2.3,2,1,12,True,False,False,False,False,False,0.01
43.0,42.1,96.65,0,0.3,91.1,0.5,3,1,12,False,True,False,False,False,False,0.01
43.6,42.7,96.41,0,0.6,9.9,2.1,4,1,12,True,False,False,False,False,False,0.0
43.0,42.0,96.5,0,4.6,0.0,2.2,5,1,12,True,False,False,False,False,False,0.01
41.2,41.0,99.14,0,4.6,9.9,3.3,6,1,12,True,False,False,False,False,False,0.0
42.0,39.9,92.08,0,4.5,9.9,2.2,7,1,12,True,False,False,False,False,False,0.1
43.9,43.0,96.54,21,5.4,92.5,0.3,8,1,12,False,True,False,False,False,False,0.94
48.4,46.7,93.89,105,4.7,10.1,2.9,9,1,12,True,False,False,False,False,False,2.41
51.7,47.8,86.6,163,0.5,5.3,3.6,10,1,12,True,False,False,False,False,False,3.97
58.3,50.9,76.41,347,3.6,8.8,8.0,11,1,12,True,False,False,False,False,False,4.18
62.5,51.1,66.06,396,3.5,0.0,8.5,12,1,12,True,False,False,False,False,False,3.71
64.8,51.1,61.11,388,3.7,0.0,9.8,13,1,12,True,False,False,False,False,False,2.87
65.8,49.9,56.65,320,6.1,0.0,9.9,14,1,12,True,False,False,False,False,False,1.79
66.6,50.0,55.1,229,0.5,0.0,9.9,15,1,12,True,False,False,False,False,False,0.7
66.3,48.9,53.55,105,0.4,0.0,9.9,16,1,12,True,False,False,False,False,False,0.13
60.7,48.1,63.21,27,0.3,0.0,9.9,17,1,12,True,False,False,False,False,False,0.0
56.0,47.4,72.68,0,0.3,0.0,9.8,18,1,12,True,False,False,False,False,False,0.01
53.8,46.4,75.78,0,3.2,0.0,9.5,19,1,12,True,False,False,False,False,False,0.0
51.8,46.3,81.52,0,0.7,0.0,7.6,20,1,12,True,False,False,False,False,False,0.01
49.8,46.2,87.29,0,0.7,0.0,6.4,21,1,12,True,False,False,False,False,False,0.01
47.9,46.2,93.62,0,3.4,0.0,4.9,22,1,12,True,False,False,False,False,False,0.0
48.6,46.0,90.72,0,6.2,0.0,4.8,23,1,12,True,False,False,False,False,False,0.0
46.8,44.0,90.12,0,6.5,0.0,4.7,0,2,12,True,False,False,False,False,False,0.01
46.7,43.9,89.97,0,5.5,0.0,4.8,1,2,12,True,False,False,False,False,False,0.0
45.8,43.0,89.87,0,4.8,0.0,5.8,2,2,12,True,False,False,False,False,False,0.01
45.7,42.8,89.77,0,3.7,0.0,4.7,3,2,12,True,False,False,False,False,False,0.0
45.7,42.8,89.77,0,5.7,0.0,6.4,4,2,12,True,False,False,False,False,False,0.01
43.7,42.0,93.66,0,6.7,0.0,5.8,5,2,12,True,False,False,False,False,False,0.01
46.1,43.4,90.51,0,10.7,0.0,4.7,6,2,12,True,False,False,False,False,False,0.0
47.9,44.3,87.31,0,13.0,0.0,6.0,7,2,12,True,False,False,False,False,False,0.49
49.4,44.6,83.68,42,6.3,0.0,4.8,8,2,12,True,False,False,False,False,False,1.82
51.8,46.8,82.99,140,1.1,1.0,5.0,9,2,12,True,False,False,False,False,False,3.39
56.6,47.6,71.72,268,3.7,3.5,7.0,10,2,12,True,False,False,False,False,False,3.44
60.6,49.7,67.12,357,6.9,3.5,8.6,11,2,12,True,False,False,False,False,False,1.37
61.4,50.9,68.39,167,5.4,82.8,9.9,12,2,12,False,False,True,False,False,False,0.67
63.0,50.1,62.75,75,3.8,98.2,9.9,13,2,12,False,True,False,False,False,False,0.14
62.1,50.0,64.49,27,6.9,90.2,9.9,14,2,12,False,True,False,False,False,False,0.25
61.9,49.9,64.86,48,4.8,90.6,9.9,15,2,12,False,True,False,False,False,False,0.16
60.9,50.9,69.59,41,8.2,98.5,9.9,16,2,12,False,True,False,False,False,False,0.09
60.1,51.0,72.0,16,7.0,98.9,9.8,17,2,12,False,False,False,False,True,False,0.0
59.9,50.0,69.69,0,8.9,89.3,9.9,18,2,12,False,False,False,False,False,True,0.01
55.5,51.7,87.16,0,7.9,97.5,9.9,19,2,12,False,False,False,False,True,False,0.0
52.5,49.2,88.51,0,5.0,13.1,9.8,20,2,12,True,False,False,False,False,False,0.01
51.5,49.0,91.05,0,5.9,1.0,9.9,21,2,12,True,False,False,False,False,False,0.0
49.1,47.2,93.21,0,5.4,1.0,9.9,22,2,12,True,False,False,False,False,False,0.01
48.9,47.2,93.5,0,6.1,1.8,9.9,23,2,12,True,False,False,False,False,False,0.0
48.0,46.9,95.72,0,4.2,3.1,9.9,0,3,12,True,False,False,False,False,False,0.01
44.1,42.5,93.95,0,5.2,0.5,7.5,1,3,12,True,False,False,False,False,False,0.0
43.0,41.6,94.93,0,2.6,14.8,8.8,2,3,12,True,False,False,False,False,False,0.01
44.3,43.6,97.38,0,1.3,0.4,8.1,3,3,12,True,False,False,False,False,False,0.01
44.0,43.1,96.64,0,3.0,0.9,9.2,4,3,12,True,False,False,False,False,False,0.0
41.3,40.2,95.85,0,3.0,1.0,5.1,5,3,12,True,False,False,False,False,False,0.01
41.4,40.3,95.63,0,4.1,0.5,4.6,6,3,12,True,False,False,False,False,False,0.0
40.2,39.3,96.79,0,0.0,1.6,7.5,7,3,12,True,False,False,False,False,False,0.45
42.1,42.1,100.0,30,2.9,1.0,6.1,8,3,12,True,False,False,False,False,False,2.35
48.1,46.3,93.45,132,2.9,0.0,9.9,9,3,12,True,False,False,False,False,False,3.55
55.9,48.6,76.22,261,0.6,24.1,9.9,10,3,12,False,False,True,False,False,False,4.06
59.9,44.8,57.3,358,4.9,3.1,9.9,11,3,12,True,False,False,False,False,False,3.57
61.8,43.9,51.74,371,9.0,1.0,9.9,12,3,12,True,False,False,False,False,False,2.18
61.8,42.7,49.43,229,11.1,1.0,9.9,13,3,12,True,False,False,False,False,False,1.1
60.9,42.0,49.82,148,10.9,98.9,9.9,14,3,12,False,True,False,False,False,False,0.64
61.6,43.0,50.41,95,6.8,100.0,9.7,15,3,12,False,False,False,False,True,False,0.26
56.4,47.2,71.3,53,16.6,89.5,9.8,16,3,12,False,False,True,False,False,False,0.03
54.1,47.0,76.91,14,7.8,90.6,9.9,17,3,12,False,True,False,False,False,False,0.01
52.3,47.0,81.98,0,8.4,11.7,9.9,18,3,12,True,False,False,False,False,False,0.01
51.2,46.9,85.16,0,6.6,8.8,9.9,19,3,12,True,False,False,False,False,False,0.0
46.5,44.1,91.38,0,0.6,0.0,9.9,20,3,12,True,False,False,False,False,False,0.01
46.6,44.1,91.17,0,0.7,0.0,9.9,21,3,12,True,False,False,False,False,False,0.0
44.5,42.5,92.68,0,0.3,0.0,9.9,22,3,12,True,False,False,False,False,False,0.01
41.6,39.5,92.23,0,3.5,1.0,9.7,23,3,12,True,False,False,False,False,False,0.0
43.2,41.1,92.23,0,5.7,0.0,9.9,0,4,12,True,False,False,False,False,False,0.01
42.4,40.9,94.64,0,6.9,0.0,9.9,1,4,12,True,False,False,False,False,False,0.01
41.2,39.0,92.0,0,8.0,0.0,9.9,2,4,12,True,False,False,False,False,False,0.0
42.2,39.9,91.27,0,8.7,0.0,8.3,3,4,12,True,False,False,False,False,False,0.01
42.7,41.7,96.07,0,10.6,73.9,1.3,4,4,12,False,False,True,False,False,False,0.0
42.9,42.6,99.06,0,7.8,91.1,1.8,5,4,12,False,True,False,False,False,False,0.01
44.4,43.5,96.62,0,8.8,92.5,0.8,6,4,12,False,True,False,False,False,False,0.01
44.6,43.8,96.96,0,9.9,100.0,1.9,7,4,12,False,True,False,False,False,False,0.02
43.7,42.9,96.81,11,9.8,100.0,1.1,8,4,12,False,True,False,False,False,False,1.09
44.8,43.9,96.76,87,11.5,90.2,9.2,9,4,12,False,True,False,False,False,False,2.37
47.7,43.1,83.96,223,13.5,89.3,9.8,10,4,12,False,False,True,False,False,False,3.61
52.5,44.0,72.71,343,9.5,32.9,9.9,11,4,12,False,False,True,False,False,False,4.28
55.5,43.0,62.7,370,13.4,2.7,9.9,12,4,12,True,False,False,False,False,False,4.1
58.5,42.0,54.13,416,13.0,2.7,9.9,13,4,12,True,False,False,False,False,False,3.52
57.7,37.2,46.14,365,14.9,0.0,9.9,14,4,12,True,False,False,False,False,False,2.47
58.8,38.6,46.96,274,10.8,0.0,9.9,15,4,12,True,False,False,False,False,False,1.07
56.8,36.6,46.69,149,10.6,0.0,9.9,16,4,12,True,False,False,False,False,False,0.09
52.9,34.8,50.13,32,7.1,0.0,9.9,17,4,12,True,False,False,False,False,False,0.01
49.9,36.9,60.66,0,9.2,0.0,9.9,18,4,12,True,False,False,False,False,False,0.0
47.2,34.9,62.1,0,7.2,0.0,9.9,19,4,12,True,False,False,False,False,False,0.01
44.4,34.0,66.56,0,10.2,0.0,9.9,20,4,12,True,False,False,False,False,False,0.0
45.2,32.0,59.52,0,7.6,0.0,9.9,21,4,12,True,False,False,False,False,False,0.01
43.7,31.6,62.19,0,9.2,0.0,9.9,22,4,12,True,False,False,False,False,False,0.01
43.3,30.6,60.58,0,9.0,0.0,9.9,23,4,12,True,False,False,False,False,False,0.0
41.3,30.6,65.49,0,4.8,0.0,9.9,0,5,12,True,False,False,False,False,False,0.01
39.5,30.7,70.74,0,6.0,0.0,9.9,1,5,12,True,False,False,False,False,False,0.0
38.3,29.1,69.24,0,7.4,0.0,9.9,2,5,12,True,False,False,False,False,False,0.01
37.0,29.9,75.2,0,5.0,0.0,9.9,3,5,12,True,False,False,False,False,False,0.01
35.8,29.1,76.51,0,0.5,0.0,9.9,4,5,12,True,False,False,False,False,False,0.0
34.1,29.2,82.02,0,2.9,0.0,9.9,5,5,12,True,False,False,False,False,False,0.01
33.9,29.1,82.49,0,3.2,0.0,9.9,6,5,12,True,False,False,False,False,False,0.0
32.2,28.2,85.18,0,0.6,0.0,9.9,7,5,12,True,False,False,False,False,False,0.6
33.6,29.4,84.29,40,0.0,0.0,9.9,8,5,12,True,False,False,False,False,False,2.42
42.1,33.0,70.11,155,0.0,0.0,9.9,9,5,12,True,False,False,False,False,False,2.93
47.1,32.9,57.71,221,3.0,0.0,9.9,10,5,12,True,False,False,False,False,False,3.78
52.0,34.5,51.3,338,5.9,0.0,9.9,11,5,12,True,False,False,False,False,False,3.88
53.1,34.3,48.73,398,0.4,0.0,9.9,12,5,12,True,False,False,False,False,False,3.83
55.2,36.1,48.36,401,3.4,0.0,9.9,13,5,12,True,False,False,False,False,False,2.29
57.0,36.0,45.29,257,3.3,0.0,9.9,14,5,12,True,False,False,False,False,False,2.1
56.9,36.8,46.91,262,3.2,0.0,9.9,15,5,12,True,False,False,False,False,False,1.03
56.8,36.8,47.04,150,4.4,0.0,9.9,16,5,12,True,False,False,False,False,False,0.1
52.9,36.5,53.6,22,0.4,0.0,9.9,17,5,12,True,False,False,False,False,False,0.0
47.1,36.6,66.67,0,4.3,0.0,9.9,18,5,12,True,False,False,False,False,False,0.01
46.9,37.5,69.67,0,3.1,0.0,9.6,19,5,12,True,False,False,False,False,False,0.0
44.1,35.7,72.18,0,0.0,0.0,9.6,20,5,12,True,False,False,False,False,False,0.01
40.3,35.1,81.35,0,3.1,0.0,9.8,21,5,12,True,False,False,False,False,False,0.0
40.9,35.9,81.97,0,0.0,0.0,9.8,22,5,12,True,False,False,False,False,False,0.01
39.0,34.2,82.82,0,0.0,0.0,9.6,23,5,12,True,False,False,False,False,False,0.01
38.2,35.0,88.31,0,0.0,0.0,9.8,0,6,12,True,False,False,False,False,False,0.0
37.2,34.1,88.45,0,0.0,0.0,9.6,1,6,12,True,False,False,False,False,False,0.01
36.1,33.3,89.38,0,0.0,0.0,9.4,2,6,12,True,False,False,False,False,False,0.0
33.4,30.3,88.23,0,0.3,0.0,9.3,3,6,12,True,False,False,False,False,False,0.01
34.2,31.2,88.35,0,0.0,0.0,6.8,4,6,12,True,False,False,False,False,False,0.01
34.2,31.1,88.04,0,0.0,77.1,8.0,5,6,12,False,False,True,False,False,False,0.0
32.1,30.8,94.94,0,0.5,77.1,0.8,6,6,12,False,False,True,False,False,False,0.01
31.0,30.0,96.08,0,3.0,24.5,7.7,7,6,12,False,False,True,False,False,False,0.32
33.4,32.2,95.36,42,0.0,43.3,3.4,8,6,12,False,False,True,False,False,False,1.75
38.6,35.4,88.27,102,0.1,43.3,3.8,9,6,12,False,False,True,False,False,False,3.26
47.0,40.7,78.52,263,0.0,0.0,7.1,10,6,12,True,False,False,False,False,False,3.41
52.1,39.8,62.81,322,3.2,0.0,9.6,11,6,12,True,False,False,False,False,False,3.75
55.2,39.7,55.94,416,5.9,0.0,9.9,12,6,12,True,False,False,False,False,False,2.66
56.1,39.8,54.33,309,3.7,0.0,9.9,13,6,12,True,False,False,False,False,False,2.29
57.7,40.8,53.2,257,5.9,0.0,9.9,14,6,12,True,False,False,False,False,False,1.63
57.8,40.8,53.09,202,5.2,0.0,9.9,15,6,12,True,False,False,False,False,False,0.6
56.8,39.8,52.87,85,1.0,0.0,9.9,16,6,12,True,False,False,False,False,False,0.09
52.1,39.7,62.54,19,4.8,0.0,9.9,17,6,12,True,False,False,False,False,False,0.0
48.2,39.7,72.36,0,4.2,0.0,9.8,18,6,12,True,False,False,False,False,False,0.01
46.3,38.9,75.19,0,3.4,0.0,9.9,19,6,12,True,False,False,False,False,False,0.0
44.4,38.1,78.41,0,4.4,0.0,9.9,20,6,12,True,False,False,False,False,False,0.01
42.4,37.2,81.79,0,0.1,0.0,9.9,21,6,12,True,False,False,False,False,False,0.01
39.4,34.5,82.55,0,4.1,0.0,9.9,22,6,12,True,False,False,False,False,False,0.0
37.6,33.7,85.7,0,3.0,0.0,9.8,23,6,12,True,False,False,False,False,False,0.0
36.2,33.6,89.95,0,0.0,0.0,9.6,0,0,12,True,False,False,False,False,False,0.01
37.1,34.9,91.71,0,2.9,0.0,9.6,1,0,12,True,False,False,False,False,False,0.0
35.2,32.3,89.21,0,0.1,0.0,8.2,2,0,12,True,False,False,False,False,False,0.01
33.4,31.2,91.41,0,0.0,0.0,7.8,3,0,12,True,False,False,False,False,False,0.01
34.1,32.1,92.35,0,0.0,0.0,6.5,4,0,12,True,False,False,False,False,False,0.0
33.3,31.1,91.49,0,3.0,0.0,6.5,5,0,12,True,False,False,False,False,False,0.01
30.3,29.4,96.3,0,0.0,0.0,6.5,6,0,12,True,False,False,False,False,False,0.0
31.9,29.9,92.52,0,0.0,0.0,7.8,7,0,12,True,False,False,False,False,False,0.52
34.8,33.0,93.35,34,0.3,7.6,7.8,8,0,12,True,False,False,False,False,False,2.37
40.6,35.3,81.12,143,0.0,0.0,8.9,9,0,12,True,False,False,False,False,False,3.51
47.6,37.2,67.13,256,4.1,0.0,9.6,10,0,12,True,False,False,False,False,False,4.16
52.0,37.1,56.57,328,3.5,0.0,8.9,11,0,12,True,False,False,False,False,False,4.24
56.6,36.9,47.46,401,5.5,0.0,9.9,12,0,12,True,False,False,False,False,False,3.97
59.8,35.8,40.55,404,4.8,0.0,9.9,13,0,12,True,False,False,False,False,False,3.03
61.8,35.7,37.7,283,4.8,0.0,9.9,14,0,12,True,False,False,False,False,False,1.99
61.0,35.7,38.79,254,3.6,0.0,9.9,15,0,12,True,False,False,False,False,False,0.82
60.0,36.6,41.65,142,4.5,0.0,9.9,16,0,12,True,False,False,False,False,False,0.08
54.2,35.7,49.42,27,3.2,0.0,9.9,17,0,12,True,False,False,False,False,False,0.0
53.4,36.9,53.5,0,0.0,0.0,9.9,18,0,12,True,False,False,False,False,False,0.01
47.0,34.3,61.02,0,2.9,0.0,9.6,19,0,12,True,False,False,False,False,False,0.0
46.0,36.0,68.13,0,0.0,0.0,9.9,20,0,12,True,False,False,False,False,False,0.01
44.5,35.2,69.56,0,0.1,0.0,9.8,21,0,12,True,False,False,False,False,False,0.0
41.1,33.4,74.06,0,0.3,0.0,9.8,22,0,12,True,False,False,False,False,False,0.01
39.8,32.4,74.55,0,0.0,0.0,9.8,23,0,12,True,False,False,False,False,False,0.01
38.0,32.3,79.56,0,0.5,0.0,9.8,0,1,12,True,False,False,False,False,False,0.0
37.1,32.3,82.54,0,3.4,0.0,9.8,1,1,12,True,False,False,False,False,False,0.01
37.0,32.1,82.5,0,0.2,0.0,9.6,2,1,12,True,False,False,False,False,False,0.0
34.2,30.2,85.27,0,0.5,1.0,9.6,3,1,12,True,False,False,False,False,False,0.01
34.2,32.1,92.17,0,0.5,3.5,9.4,4,1,12,True,False,False,False,False,False,0.0
34.2,31.1,88.24,0,3.4,3.5,9.4,5,1,12,True,False,False,False,False,False,0.01
33.5,30.3,88.09,0,0.0,3.5,9.4,6,1,12,True,False,False,False,False,False,0.01
33.4,29.6,85.56,0,0.1,3.5,9.2,7,1,12,True,False,False,False,False,False,0.09
37.0,34.3,89.92,16,0.0,89.9,1.8,8,1,12,False,False,True,False,False,False,0.43
43.7,42.2,94.43,73,2.9,80.0,0.7,9,1,12,False,False,True,False,False,False,0.77
45.0,43.3,93.7,133,2.9,80.3,0.9,10,1,12,False,False,True,False,False,False,1.04
46.8,44.2,90.6,148,4.1,86.6,1.3,11,1,12,False,False,True,False,False,False,1.69
48.2,45.5,90.33,168,4.5,86.6,3.0,12,1,12,False,False,True,False,False,False,4.01
55.6,45.5,68.74,393,6.2,0.0,9.9,13,1,12,True,False,False,False,False,False,3.38
60.1,39.7,46.93,360,6.5,0.0,9.9,14,1,12,True,False,False,False,False,False,2.35
61.0,39.7,45.3,269,7.0,0.0,9.9,15,1,12,True,False,False,False,False,False,1.04
59.1,41.0,51.09,148,4.8,0.0,9.9,16,1,12,True,False,False,False,False,False,0.1
52.7,39.7,61.01,32,0.6,0.0,9.9,17,1,12,True,False,False,False,False,False,0.01
47.5,37.3,67.69,0,2.9,0.0,9.9,18,1,12,True,False,False,False,False,False,0.0
47.2,39.6,74.95,0,0.3,0.0,9.9,19,1,12,True,False,False,False,False,False,0.01
44.0,37.2,76.82,0,3.5,0.0,9.4,20,1,12,True,False,False,False,False,False,0.0
43.7,37.8,79.65,0,6.5,0.0,9.6,21,1,12,True,False,False,False,False,False,0.01
40.9,36.0,82.28,0,4.6,0.0,9.4,22,1,12,True,False,False,False,False,False,0.0
40.9,36.9,85.57,0,4.2,0.0,8.7,23,1,12,True,False,False,False,False,False,0.01
39.8,35.9,85.94,0,5.2,0.0,7.7,0,2,12,True,False,False,False,False,False,0.0
40.6,36.8,86.42,0,5.4,0.0,7.5,1,2,12,True,False,False,False,False,False,0.01
38.8,35.0,86.31,0,4.1,0.0,8.2,2,2,12,True,False,False,False,False,False,0.0
36.0,34.2,92.9,0,0.0,0.0,6.6,3,2,12,True,False,False,False,False,False,0.01
35.1,33.3,93.03,0,0.0,0.0,3.6,4,2,12,True,False,False,False,False,False,0.0
35.8,34.0,93.01,0,4.1,0.0,6.0,5,2,12,True,False,False,False,False,False,0.01
34.0,32.0,92.27,0,5.4,0.0,5.8,6,2,12,True,False,False,False,False,False,0.0
30.3,28.5,92.97,0,0.3,0.0,3.8,7,2,12,True,False,False,False,False,False,0.32
34.3,32.2,91.9,27,0.0,0.0,3.8,8,2,12,True,False,False,False,False,False,2.03
43.0,37.9,82.14,132,2.9,0.0,7.6,9,2,12,True,False,False,False,False,False,3.4
48.0,39.7,72.9,251,0.2,0.0,7.7,10,2,12,True,False,False,False,False,False,4.02
53.9,40.8,61.22,346,0.0,0.0,8.6,11,2,12,True,False,False,False,False,False,4.13
57.0,40.9,54.67,399,0.4,0.0,9.8,12,2,12,True,False,False,False,False,False,3.87
60.8,39.8,45.93,401,0.3,0.0,9.8,13,2,12,True,False,False,False,False,False,3.21
62.7,39.6,42.59,355,4.4,0.0,9.8,14,2,12,True,False,False,False,False,False,2.14
62.6,39.6,42.71,258,0.4,0.0,8.7,15,2,12,True,False,False,False,False,False,0.6
60.8,39.7,45.76,95,0.3,0.0,9.8,16,2,12,True,False,False,False,False,False,0.09
54.8,39.9,57.16,23,0.2,0.0,8.7,17,2,12,True,False,False,False,False,False,0.01
48.7,39.1,69.34,0,0.2,0.0,9.8,18,2,12,True,False,False,False,False,False,0.0
49.5,39.0,67.06,0,0.3,0.0,8.5,19,2,12,True,False,False,False,False,False,0.01
44.1,36.3,73.96,0,0.0,0.0,7.8,20,2,12,True,False,False,False,False,False,0.01
42.1,35.5,77.19,0,0.3,0.0,7.6,21,2,12,True,False,False,False,False,False,0.0
41.9,35.2,76.95,0,0.5,0.0,6.6,22,2,12,True,False,False,False,False,False,0.01
43.5,37.1,77.82,0,6.6,0.0,5.9,23,2,12,True,False,False,False,False,False,0.0
42.7,36.0,76.73,0,5.5,0.0,6.6,0,3,12,True,False,False,False,False,False,0.01
42.6,35.9,77.11,0,5.7,0.0,7.6,1,3,12,True,False,False,False,False,False,0.01
39.0,33.6,81.0,0,4.1,0.0,7.7,2,3,12,True,False,False,False,False,False,0.0
38.8,34.3,83.56,0,2.9,0.0,6.7,3,3,12,True,False,False,False,False,False,0.01
36.0,33.4,90.26,0,0.5,0.0,6.0,4,3,12,True,False,False,False,False,False,0.01
37.9,35.0,89.09,0,2.9,0.0,5.0,5,3,12,True,False,False,False,False,False,0.0
37.9,34.9,88.86,0,3.4,0.0,6.2,6,3,12,True,False,False,False,False,False,0.01
37.6,33.9,86.52,0,6.5,0.0,6.4,7,3,12,True,False,False,False,False,False,0.28
37.7,34.0,86.63,29,3.6,0.0,7.5,8,3,12,True,False,False,False,False,False,1.91
44.5,37.0,74.95,145,3.6,0.0,7.7,9,3,12,True,False,False,False,False,False,3.13
49.8,39.7,68.07,250,0.1,0.0,6.8,10,3,12,True,False,False,False,False,False,2.88
54.0,39.8,58.66,279,3.4,0.0,6.3,11,3,12,True,False,False,False,False,False,2.77
57.6,40.9,53.5,323,0.2,0.0,6.3,12,3,12,True,False,False,False,False,False,2.68
60.0,40.9,49.11,318,4.3,0.0,6.3,13,3,12,True,False,False,False,False,False,2.09
61.0,40.8,47.33,256,5.5,0.0,6.2,14,3,12,True,False,False,False,False,False,1.24
60.9,39.7,45.54,171,6.8,0.0,9.4,15,3,12,True,False,False,False,False,False,0.69
58.8,39.3,48.32,101,7.2,0.0,9.3,16,3,12,True,False,False,False,False,False,0.11
53.1,39.1,58.96,20,5.0,0.0,8.4,17,3,12,True,False,False,False,False,False,0.0
49.1,36.4,61.5,0,4.9,0.0,9.5,18,3,12,True,False,False,False,False,False,0.01
46.3,38.1,72.89,0,3.2,0.0,7.8,19,3,12,True,False,False,False,False,False,0.0
46.2,38.1,73.24,0,3.2,0.0,7.8,20,3,12,True,False,False,False,False,False,0.01
43.4,38.1,81.38,0,4.4,0.0,6.2,21,3,12,True,False,False,False,False,False,0.0
40.3,35.4,82.47,0,4.6,0.0,7.8,22,3,12,True,False,False,False,False,False,0.01
39.6,33.8,79.55,0,3.2,0.0,6.7,23,3,12,True,False,False,False,False,False,0.0
